REVIEW,rating
were always fans of seeing lesserknown games in any genre get a bit of love and exposure to new players and the two games in the nis classics volume collection both have a lot to offer tactics fans phantom braves combat system is unique among tactical rpgs and soul nomads take on the heros journey is still interesting years after its ps release however both games feel even older than they are the unattractive visuals and uneven voice acting of this compilation rerelease arent going to change anyones mind who wasnt a fan before nor prove attractive for a new audience,2
no more heroes iii has the faults of both its mainline predecessors its a little more tedious than no more heroes and a little less meaningful than no more heroes it makes up for this however by being another inarguably impressive ballstothewall carnagefest a bloodspattered love letter to excess and a suda fans wet dream splashed across the switch the story it tells is cool the game it plays is cool neither of these crucial aspects reach the heights of the series nintendo wii origins but nobody who truly gets no more heroes could reasonably be disappointed with this third incarnation the jokes beginning to wear thin but its all in the telling and suda can still spin a very fine yarn,1
slime rancher plortable edition is a title that doesnt do the game justice this isnt a strippedback nokia ngage version of a grand game this is the real deal and its blinkin marvellous farming slimes exploring the world getting frustrated at the price of crystal plorts never going up its a dense and wondrous experience having to travel so much on foot stops it from achieving extreme greatness but its not enough to stop us giving this a hearty recommendation,1
its hard to quantify whether the silver case is a good game certainly we didnt enjoy it in the slightest but its extremely purposeful with its sudaness his work might be an acquired taste but for those whove already acquired it this may well fill in the gaps in his back catalogue that youve been waiting for in the case of anyone new to sudas work this visual novel is just too hard to recommend,1
greak memories of azur is a solid platformer by navegante entertainment delivering a well realised world with interesting characters gorgeous handcrafted visuals and intriguing environments that beg to be explored the combat can be a bit hit and miss at times and the distinct lack of coop play despite the ability to switch characters at will feels like a missed opportunity as a storydriven adventure title though this one is absolutely worth a punt,1
shadowverse champions battle is without a doubt the greatest card battling rpg on the switch yet an addictive and incredibly deep card game wrapped up in a heartwarming and enjoyable rpg that supplements and supports the potent core gameplay in all the right ways dozens of hours of content in single player alone combined with a fullfledged online multiplayer ensures that youre getting plenty of bang for your buck while the anime presentation and detailed card art and animations keep everything looking and sounding nice all the way through if youre at all into card games dont waste your time deliberating go buy this game immediately shadowverse champions battle is an extremely easy game to recommend and absolutely worth your time,1
samurai warriors takes the longrunning franchise gives it a wonderfully vibrant lick of paint throws in some excellent new combat mechanics and fills its story mode with welldirected cutscenes resulting in a slick and stylish addition to the series thats sure to please fans and newcomers alike yes it makes a few fumbles here and there we arent fond of its grindy system of upgrading your dojo and blacksmith it limits your character choices at times in the campaign and that stripped back roster is sure to irk some but overall whats here is a fine addition to the switchs lineup of musou titles this is a fastpaced flashy hack and slash effort that looks and plays fantastically well and most importantly performs almost perfectly whilst doing so,1
neo the world ends with you impresses in all the categories we were terrified it could fail in the game boasts an energetic soundtrack that feeds off the energy of the original a deep and rewarding combat system that makes a successful leap to d an inspiring cast of characters that stand tall on their own and importantly a world that begs you to come back even after youve finished the hour campaign after long years many fans lost hope wed ever see a sequel to that first reapers game but were so pleased to see these talented developers never lost their calling,2
the great ace attorney chronicles is two brilliant games for the price of one and it not only gives us more of what we love but gives us something that is visually narratively and historically deeper than ever before theres a bit of a learning curve that youll have to get on top of to meet the game where its at but honestly we couldnt have asked for a better version of the game weve been wanting for years,2
cris tales offers up a satisfying take on classic jrpg tropes while sprinkling in some interesting new gameplay ideas and an incredible art style though some aspects of combat can be frustrating and the pacing can occasionally feel like its wasting your time wed still give this one a recommendation to anyone looking for a cool new rpg for their switch cris tales does just enough to stick out from the pack and assert itself as a title worth adding to your library jrpg aficionados should definitely give this one a shot,1
bewitching in both incarnations cottons reboot is a fanfare of zany ghouls and ghosts inventive and inimitable bosses and a superbly catchy soundtrack in both original and remixed forms never being released in the west and prohibitively expensive today its something of a blessing for retro gamers to be able to dip their toes in cottons enduringly impressive x outing of all the cute em ups out there it remains one of the best while the new arrange mode with its impressive overhauls and remixed ideas has cast a rare spell of resurrection,1
the legend of zelda skyward sword hd introduces a raft of technical improvements and quality of life updates that reinvigorate and revitalise this tenyearold game with motion controls more precise than ever before an alternate button control scheme that totally works crisp hd graphics smooth fps gameplay and a bothersome sidekick whos been streamlined into something altogether more useful this really does feel like skyward sword as it was meant to be experienced yes the locking off of instant travel behind the official amiibo is a misstep but beyond this one issue whats here is a sublime experience a technical triumph and an absolute mustplay for switch owners and zelda fans,2
ys ix monstrum nox isnt a massive step up over its tropical predecessor but it hits all the right beats it needs to make for an addictive and engaging actionrpg fastpaced combat a memorable setting and a surprisingly contentrich open world make for an experience that actionrpg fans wont want to miss out on were it not for the performance issues we might even be inclined to say this is the best example of the genre on the switch yet given those problems however a totally unreserved recommendation of ys ix monstrum nox on switch is tough to make performance is reported to be a little bit better on ps and ps so if you have access to one of those consoles wed recommend getting it there otherwise youre still in for a good time on switch just brace yourself for those frame drops,1
monster hunter stories wings of ruin deserves to find a sizable audience its full of charm and boasts depth that can immerse the committed or be dabbled with by those eager to simply experience the story as a blend of monster hunter with a traditional rpg approach its an accomplished effort and offers the sort of meaty experience thatll keep most players busy for weeks switch owners will need to tolerate some disappointing performance unfortunately but the overall experience shines nonetheless its a game of bright colours and wholehearted optimism which is very welcome indeed,2
dont discount doki doki literature club because its cute because its pink or because its an anime dating game this is one of the most unnerving effective horror games on the nintendo switch to date the extra content adds nicely to the creeping anxiety and the heartbreaking story but the switch version does end up feeling slightly inferior to the pc version despite fantastic effort on the port you wont lose anything by playing this version though if its the one you want go for it,2
destroy all humans returns in a remake that refreshes the originals visuals modernises its controls and adds a few new weapon and traversal upgrades to proceedings all whilst failing to make any meaningful changes to the games rather outdated core gameplay whats here is still silly fun for sure decimating dullard humans with cryptos high tech alien gadgets and unstoppable flying saucer can still provide some chaotic catharsis but theres no denying this ones showing its age mechanically and newcomers to the series may well be left feeling a little underwhelmed,1
if you werent allured by the distinctive style and crazy indepth gameplay of previous entries in the franchise disgaea defiance of destiny certainly isnt the game to change your mind like its predecessors disgaea is still a goofy and staggeringly intricate srpg that will take hundreds of hours to see through to completion however this is easily the most streamlined and enjoyable entry in the series yet as the developers have doubled down on everything that makes these games great and made some improvements too it can be intimidating to get into as a newcomer and the performance is frequently disappointing but we would still absolutely recommend that you add disgaea to your library,1
mario golf super rush is a game that in many respects hits its marks golf adventure has plenty of charm and offers a fun way to learn various mechanics and unlock courses away from that solo endeavour there are decent options and customisation for multiplayer games local or online button controls or motionbased swinging its not a premium effort however with a nagging feeling of corners cut and at times an absence of creativity however many players should get a good amount of fun out of this one both solo and with friends this aint the masters but for mario golf fans it is a solid par,1
tony hawks pro skater on nintendo switch is a rock solid port of a pair of genuinely fantastic remakes these really are two of the very best arcade sports titles of all time revamped reworked and reimagined for modern audiences with all the graphical bells and whistles collectibles and game modes weve come to expect in this day and age with flawless performance in both docked and handheld modes and visuals that still look the part after a few necessary concessions here and there this is one collection we highly recommend you kickflip right into as soon as possible,2
we cant pretend this isnt a disappointment after promises of updates and improvements to this classic title what weve got is something that wed honestly not recommend to either prospective new fans or enthusiasts of the original alex kidd were inclined to think this may have been something of a rushed release but thats pure speculation based on some of the more lax features theres a lot of new dialogue but almost all of it is awkwardly written with typos and errors alex kidd in miracle world dx is not horrible by any means and you might have fun with it until you run up against its irritating issues unless you use infinite lives in which case youll finish the game in two hours tops if this was supposed to be alex kidds big comeback were sad to say that we dont think well be seeing that alex kidd hightech world remake any time soon,1
game builder garage is a frighteningly powerful game creation tool dragged down by a few limiting factors the lack of an object creation tool and pyramids means that most games are going to look like they were made in a game creation suite but the sheer scope of whats possible helps to take the sting out of the tail this will actually teach you how to make games the tutorials that lead you through are byandlarge excellent and the inclusion of usb mouse support is a godsend were probably unable to even conceive of half of what switch owners will be able to create using this software but were certain this is going to help propagate the next generation of game developers,1
dc super hero girls teen power could have easily been a disaster a cheap cashin with little or no merit thankfully its actually a surprisingly comprehensive and satisfying experience that fans of the show will absolutely love there are plenty of characters to interact with an excellent shopping feature and lots of fun little tasks to keep you occupied dont get us wrong the game knows its target audience and caters to that younger demographic so older gamers may not gel with the overall tone and simplistic gameplay however kids who might not yet be ready for the grimdark martha dceu this might be the perfect alternative,1
worlds end club has some good ideas and a lot of heart but it ultimately doesnt come together as anything particularly notable though worlds end club looks and sounds great the monotonous platforming sections and hitandmiss storytelling really drag the overall experience down wed give this game a light recommendation to fans of visual novels but otherwise youre better served playing the various better visual novels and puzzle platformers already on switch this is the very definition of okay,1
maneater is a great idea for a video game a ridiculous shark revenge fantasy in an open world setting with plenty of humour injected through its unique narrative framing and the vocal talents of chris parnell however as much as terrorising beach goers and snatching hunters from the bows of their fishing boats is a pretty good time and as much as we enjoyed watching our orphaned bull shark grow from helpless pup to apex predator the whole thing is let down by poor combat and the very worst kind of busywork side quests with a little more variety in missions and a few refinements made to combat this could have been a killer actionrpg as things stand however its all a little toothless,1
overall there are parts of asha in monster world that are a little rusty and the end product couldve used more than just the tweaking we ended up getting while fans of the mega drive game may enjoy revisiting it they may also be disappointed that theres not a whole lot thats new still the elements that made it such a classic in the first place the endearing protagonist the delightful game world are still present and all of that still holds up brilliantly even after nearly thirty years,1
miitopia is a weird old game thats for sure if from what youve read you think youd enjoy seeing king king dedede sic encouraging our very own zion grassl to marry his daughter kazooie over jon cartwright then youre bound to have a good time with this its very much the type of game in which you get out as much as you put in if youre not into injecting a copy of chibirobo zip lash into the role of a genie then you might want to think twice or at least give the free demo a whirl whimsy and madcap situations aplenty this is a crossover that could rival super smash bros ultimate provided youre willing to put the effort in,1
snowrunner is an interesting truck driving game where the environment is your opponent as long as you can put up with its audio and visual issues and understand that its an extremely slowpaced game the rewards for sticking with it are worthwhile,1
shin megami tensei iii hd remaster is indisputably the best way to play this rpg classic but its also rather clear that this nearly twodecadeold game is showing its age an interesting story enjoyable combat system and engaging demon recruitment and fusion mechanics make shin megami tensei iii well worth your time but the dated visuals poor quality music and occasionally unforgiving mechanics are hold it back from being excellent wed give this a recommendation to both longtime fans and newcomers but with the caveat that you might want to wait for a sale before snapping this up,1
subnautica and its excellent sequel have arrived on switch in unexpectedly fine form this is an absolutely essential survival smorgasbord a fantastic port and something of a mustbuy double feature for fans of the genre if youre purchasing one or the other separately on switch wed still plump for the original game as below zeros fleshed out narrative and onfoot sections dilute the overall experience ever so slightly but regardless of which you choose youre in for a mighty good time here with two of the very best survival games currently available on any platform,1
yes raiden iv is not a typical shmup by contemporary standards and wont be for everyone equally all of these modes have been available in some form elsewhere but as a single package raiden iv x mikado remix offers the switch one of its best shooting game releases yet and that is saying something on a console that has emerged as an unexpected star vehicle for the genre,1
rtype final makes an authentic if flawed contribution to an iconic shooting game series many of the problems seem technical so hopefully an update could do plenty especially if it lets you lock that camera pitch all we can hope for then is that we are still in the beginning of rtypes final phase and that what final gets right is allowed to rise to the top,1
if like us youve been waiting a significant chunk of your life for a sequel to pokémon snap then youre in luck new pokémon snap brings back almost everything that made the original special and fleshes it out into a much more elaborate game this is something you can sink some serious time into and while there are some minor frustrations and pacing issues in the story playing freely at your own pace is a pure joy the original has gone down in history possibly as pokémons greatest spinoff and it may have just been dethroned,2
trails of cold steel iv is the climax that fans of the series deserve comprehensively delivering on its promise as the end of a saga while setting up future plotlines that are sure to affect the lore in all kinds of fascinating ways that said this is also a rather weird game to recommend newcomers absolutely should not play this game first given that its a concluding chapter to an ongoing saga years in the making longtime fans on the other hand dont need any convincing as theyre going to get this game if theyve already invested the hundreds of hours of legwork that set it up assuming thats you trails of cold steel iv is a spectacular rpg experience that no fan of the genre will want to miss out on and we can comfortably say that its worth your time,1
poison controls story is clichéfilled but fun and the tongueincheek dialogue carries the game far further than its gameplay could manage alone the writing can only make up for shallow game mechanics to a point though and ultimately shallow gameplay is what lets this game down visual novel fans will likely find more to enjoy here but theres simply not enough gameplay depth or variety for fans of shooters,1
bladed fury is a goodlooking hack n slash platformer that tells a decent tale and is set in an engrossing period of history thats been nicely infused here with mythological and supernatural elements its soul sliver mechanic adds plenty of scope for strategic combat shenanigans and its levels have a few good ideas thrown into the mix however all of these positive aspects are let down by poor implementation dull enemies who dont force you to utilise your moveset bland and repetitive area layouts simplistic platforming and constant technical issues that plague combat just as its starting to up the ante if the framerate issues are addressed this one may be worth a look for fans of the genre otherwise its hard to recommend in its current state,1
root film builds off of what its predecessor did well while managing to feel very distinct and more grownup than root letter the switch versions portability makes it much easier to get those hours in than the ps version but those who werent fans of root letter or who are on the fence might want to wait until a sale or pick up the digital version of the game for fans of murder mysteries there are plenty of cases to get stuck into and rich locations to explore we think it is worth the full price but cant blame people for being put off by the hefty price tag,1
while not by any means the best story of seasons game on the market pioneers of olive town is promising and disappointing in equal measure perhaps future patches will iron out some of the issues with framerate and boring character dialogue but for now potential buyers should be aware that this game isnt quite in a state we can recommend,1
all in all overcooked all you can eat is an absolute mustbuy for anybody looking for a fantastic party game to play with friends the wacky visuals and chaotic gameplay make it an ideal game for local coop and theres plenty of content to work through across the entire series so far team and ghost town games have explored a lot of cool ideas via dlc content and ensured that each expansion had unique theming and gameplay mechanics considering that all of this is offered in addition to the stellar base campaign in both games overcooked all you can eat really stands as a nobrainer overcooked alone is one of the very best local coop games you can currently buy for the switch and if youve been looking for that next game to play when you have friends over look no further than this the only downside is that those who have already dipped into either title or both wont find a massive amount of new stuff here outside of the exclusive peckish rises expansion,1
plants vs zombies battle for neighborville complete edition more than lives up to its name a huge amount of content lots of replayability and an overall charming aesthetic make this an easy recommendation for anybody looking for a solid new shooter for their switch that said just bear in mind that it often runs into performance issues and that the singleplayer offering can prove to be a little repetitive in the long run if you can get past those issues this release will surely prove to be worth both your time and money,1
new mechanics monsters and a gorgeous setting make monster hunter rise a new highwater mark for the franchise the wirebug switch skills palamute and carefully thoughtout monsters shake things up enough to make the game feel fresh for hunters who have previously spent thousands of hours with the series and while the package could be slightly intimidating for newcomers its arguably the ideal place to get started if youre serious about getting into the franchise and with a peerless fourplayer multiplayer experience the new rampage quests are a blast after spending some serious time with the game its very easy to say that monster hunter rise is one of the strongest entries into the franchise to date and another stonecold classic for the nintendo switch,2
despite a somewhat lacking narrative and a fairly short length we saw the beautiful credits in less than four hours sea of solitude is fun to play while it lasts it looks superb and theres plenty of variety in the locales even in its brief running time sadly though its not a standout it wasnt on its original release and it still isnt here on the switch its no walking simulator but in trying to marry its story with somewhat rudimentary platforming gameplay neither are entirely satisfactory of course your mileage may vary in what the various heavier themes mean to you but we found them pretty leaden and uninteresting takes on what are admittedly quite universal issues,1
the improved frame rate makes wrc a better experience than wrc but it still suffers from a number of issues through no fault of the developer such as a lack of analogue triggers and a reduced rally count however the extremely distracting nature of the scenery which is constantly drawing itself in right in front of you makes it difficult to get properly immersed in the action its probably the best rally game on the switch so far but for fans of the sport the wait continues for something truly brilliant on the system,1
an absolute pleasure from start to finish what kaze and the wild masks lacks in originality it makes up for in the strength of its level design responsive controls kinetic move set and attractive visuals excellent actionpacked platforming through and through with great gameplay variety and gimmicks that dont compromise on what the game is best at challenging fastpaced obstacle courses and deviouslyhidden secret areas easiest sell kaze and the wild masks is to donkey kong country what freedom planet was to sonic the hedgehog dont miss this one,1
kingdoms of amalur rereckoning is a rather barebones revamp of a cult classic action rpg thats really beginning to show its age in many respects the core combat here is still strong stuff crunchy hack and slash action with plenty of flexibility and variety in how you go about decking out your character but its also surrounded by a world and story that are very much of their time fans of the original game will no doubt enjoy what is a mostly fine switch port but there so many other more modern rpg experiences available at this point on nintendos console that everyone else should perhaps approach with a measure of caution,1
if youre looking for the next stardew valley this doesnt even come close harvest moon one world is a poor imitation of what the series once was and it feels more like a rushed mobile game than a fullfledged switch game these games have always been about chores but this one feels like a chore to play in our opinion your money is better spent on something that respects you as a fan of the genre,1
the switch version of crash is a perfectly passable port of a fantastic platformer thats absolutely rammed with things to do it may have the lowest frame rate and resolution of all versions of the game but if the switch is your main console or youre looking to enjoy some bandicootbouncing on the go in handheld mode its still an excellent offering when judged on its own merits,1
hellpoint is a reasonably decent scifisoulslike effort that sticks closely to fromsoftwares wellworn formula whilst introducing a few neat new tricks and twists of its own the combat here is solid the space station setting often spectacular and the narrative as enticingly cryptic as youd expect from the genre however the whole thing suffers massively due to myriad technical issues on switch constant crashes to the consoles homescreen a seriously flaky framerate long loading times and a pretty huge graphical downgrade result in an experience thats infuriating for all the wrong reasons and one that its almost impossible to recommend in its current form heres hoping cradle games has some big patches incoming,1
azur lane crosswave is a game that was best left on smartphones the visual novel sequences are perfectly fine and the story itself while utterly bonkers is interesting enough to keep you engaged while the characters are both charming and unique sadly the naval combat sequences bring down the entire experience theyre slow repetitive rarely require much strategic thought and look incredibly bland all at once this is a game for hardcore fans of the genre only everyone else ought to look elsewhere for their naval combat needs,1
as if it was ever in doubt square enix has demonstrated once again that it understands exactly what ingredients are necessary to make a great rpg the interesting riskbased combat is supported by a diverse class system and a welltold story which all combine to make for an experience that can be tough to put down that said one cant help but feel a consistent sense of been there done that with bravely default ii square certainly couldve pushed the envelope just a little more with this entry that aside you really cant go wrong with bravely default ii this is a wellcrafted and expertlymade rpg that is easily worth your time and money wed highly recommend that fans and newcomers alike look into picking this up,2
taxi chaos feels very much like a proof of concept its certainly evidence that a taxi game has its place in though its lacking that vital spark that would truly make it a mustplay title the city itself is wellmade with plenty of sights to behold but the overall visual design feels a bit generic and lacks its own voice there are few incentives to play for extended periods of time so how long the game lasts is largely dependent on your own willingness to climb the online leaderboard nevertheless taxi chaos is an admirable revival of a genre thats been dormant for far too long and a good foundation for a potential sequel down the line,1
galguns returns is a soso remaster of a tedious onrails shooter that features dull unchallenging and highly repetitive action set against a cringeworthy story thats neither titillating or in any other way engaging this is a very short and basic game for the asking price and one that its hard to see anyone outside of hardened no pun intended galgun fans deriving even the slightest amount of enjoyment from,1
super mario d world remains one of the better linear mario games and anyone playing it for the first time is in for an absolute treat add to that the curious bonus adventure that is bowsers fury and youve got a package that provides great value for money it isnt without its flaws but most of these online multiplayer repetitive missions in bowsers fury relate to the new additions the main game itself remains as pure and perfect as it was seven years ago had it just been super mario d world on its own wed be thoroughly recommending it anyway bowsers fury is just the cherry on top,2
little nightmares ii is nothing less than engaging from start to finish with superb pacing entertainingly varied level design and excellent graphics and performance its only real flaws are based on the imprecision that comes with all games in its subgenre as well as a few sections that feel more about trial and error than reactive survival in our view though this doesnt detract from a far superior sequel and one of the best cinematic platformers weve had the privilege of enjoying a real stylish treat,2
persona strikers is a slick and stylish spinoff that manages to successfully combine a surprisingly strong story with some satisfying musouinspired hackandslash action there are a few issues here and there with some necessary grinding at points slight difficulty imbalances and a camera that can be a bit of a pain during busy battles but overall this is a thoroughly entertaining action rpg that comes highly recommended,2
its rare to see amiga games surfacing at all so its a real treat to have two of the very best available on switch along with entirely enjoyable mega drive and snes efforts we know weve harped on this but it really is a baffling shame that super turrican was left off the set given that its still a joyous and impressive experience and that its inclusion would have made this compilation basically complete as it is though turrican flashback is still a lot of fun with plenty of gameplay to offer and a nice window into a type of game you rarely see anymore except in gunlord x we suppose,1
atelier ryza lost legends and the secret fairy takes everything good about gusts atelier adventure and further refines it resulting in the best entry in the longrunning franchise to date this may still be a relatively smallscale oldfashioned jrpg experience but its one thats full of heart great characters slick combat and some excellent new ruinbased dungeons anyone looking for a relaxed and enchanting jrpg to sink their time into should definitely check this one out,2
space invaders extreme is awesome but even in the guise of a cutdown compilation space invaders forever is lacking as a package better titles could have been chosen and the way the apps are laid out is strange and disconnected when it drops in price this will be essential for extreme alone if you want arkanoid vs space invaders thats available on your phone for a fair price and better suited to that format in general a disappointing and confusing package but one that we strongly recommend at a discount just to get space invaders extreme its that good all six of these points are for it and it alone,1
taiko no tatsujin rhythmic adventure pack is an incredibly comprehensive experience that both fans of the series and newcomers will love the story modes boast fun characters and engaging battles though the random encounter feature from rhythmic adventure can get a little tiring after a while the real meat of the experience once again lies with taiko mode which features a generous selection of song across various genres and the accessible nature of the gameplay makes it immediately gratifying and addictive its a shame the motion control scheme remains unreliable and you really should invest in a taiko drum for the full experience but thankfully the touch screen and face button controls are more than capable,1
puyo puyo could never have hoped to have the same impact as the first game did but it remains a brilliant puzzle title nevertheless while some may feel its not quite different enough from its predecessor the new singleplayer story is just as entertaining as the last one and the skill battle mode adds interesting mechanics to the mix its still absolutely packed with content its just that the first game was too so the impact is lessened slightly,1
commandos hd remaster is a disappointingly lacklustre port of a realtime tactics classic this is a game thats showing its age in many ways but with the right tweaks some decent control implementation and squashing of bugs it could have had its moment to shine with modern audiences as it is the irritations and annoyances expected in revisiting a game of this vintage are exacerbated to no end with shoddy unwieldy controls unexpected performance problems and a general lack of care the graphics have been updated here but everything else remains much as it was with the added frustration of bugs glitches and long loading times,1
empire of sin is undoubtedly an excellent idea a clever meshing together of management sim and turnbased tactical action thats set in a hugely compelling era of chicagos criminal history there are some cool mechanics here too the wellexecuted overworld map of the town the gangster black book with its complex relationships and those tense sitdowns with rival ganglords however all of this promise is held back by copious technical problems gamebreaking bugs and management and combat systems that feel halfbaked and scrappy there are more patches and updates planned and we desperately would like to see this one sort itself out but as things stand its virtually impossible to recommend and it remains to be seen if future updates can bash it into shape,1
fans of the original fitness boxing will feel at home with this sequel if a little disappointed that it isnt quite the evolution it could have been a few new instructors and an improved achievements system isnt quite enough to make up for the fact that this still suffers from many of its predecessors issues most notably its disappointingly small selection of music and the terrible unlicensed instrumental versions it provides,1
immortals fenyx rising tries to capture lightning in a bottle with its breath of the wildinspired gameplay but ends up being more of a lightning thief its not as nice to look at and the puzzles arent as satisfying still the combat is fun the storytelling is excellent and despite not being anywhere near as polished as nintendos effort it certainly does a passable impression if you crave more zelda and dont mind the offbrand version go for it but if for some reason you still havent played breath of the wild then thats the game to go for,2
just dance fails to ever feel like a fully fleshedout game especially for the price tag although the new tracks and the world dance floor mode are fun enough its hard to justify spending so much on a game that adds so little and expects you to purchase more with thinlyveiled ingame advertising and upselling if you love the series then youll be investing no matter what we say but we cant help but feel that just dance as a franchise has been resting on its laurels for far too long now,1
is kingdom hearts melody of memory for you well that depends on a variety of factors this is a game thats obviously designed as a love letter to longtime fans of the franchise but it also bears almost no resemblance at all to the gameplay that made the preceding titles such a hit as a rhythm game its a perfectly enjoyable and contentrich entry in the genre but a substantial amount of its meaning and appeal will be lost on rhythm fans who dont have a background with the previous games either way we think kingdom hearts melody of memory is certainly worth your time what we have here is a fun and engaging rhythm game with potentially hundreds of hours of replayability and a killer setlist of music to back it up,1
need for speed hot pursuit remastered teleports players back to more innocent times a decade ago when simply taking on a series of races was considered enough to keep players entertained many would argue its simplicity is a strength however and the reality is that despite the lack of depth its still a hugely entertaining time whether youre playing as a racer or a cop if you struggle to stay afloat with all the faffing around in modern games this oldschool dose of straightforward racing goodness is your life jacket,1
approached with the knowledge that this is a fullfeatured sidedish youll have a very good time hacking and slashing your way through calamity ganons minions in hyrule warriors age of calamity just remember that despite its sparkling presentation it is still not a zelda game what it is is a brilliant zeldainfused musou experience filled with varied and satisfying combat and breath of the wild additions that work beautifully within the boundaries of the warriors template the care and attention given to detail here is hugely impressive we found performance to be adequate and crucially it didnt affect our enjoyment throughout just be prepared for a slideshow once the pyrotechnics start in twoplayer coop in many ways hyrule warriors age of calamity could be exactly the game you need right now it offers a stopgap opportunity to revisit a world and characters we adore in a particularly calamitous year animal crossings calming alternative life was all well and good for a time but theres definite catharsis in grabbing the master sword sprinting out there and giving all the prowling nasties a sound thrashing its a story of old friends and enemies coming together to triumph over incredible adversity yep well take one of those now please,2
sniper elite is the best entry yet in this longrunning franchise with great big meaty missions stuffed to bursting point with nazis to snipe and stab in glorious slomo xray vision theres a newfound flexibility to the gameplay with karl now able to shimmy and scurry vertically around levels and enemy ai thats much more up to the task than in previous iterations there may be some slightly rough edges with duff writing naff characters and gameplay that doesnt change much from start to finish but overall this is playful snipers paradise that lands on switch in a truly impressive port its time to dust off that m springfield find a nice vantage point and get to blowing great big bloody holes in fascist heads the perfect antidote to,1
lovers of stardew valley and harvest moon may not find this game to be exactly the kind of farming they enjoy its more like you know actual farming with all the tiny changes in fertiliser recipes and water temperature that farming requires but for anyone who needs to practise mindfulness patience and appreciation for the small things all of them sakuna of rice and ruin may just be the therapy you need,2
fuser is a weird little thing that has fantastic moments turn into awful ones at the drop of a beat but when the awful moments are still incredibly fun does it really matter if you dont take fuser too seriously it could be one of the best rhythm games out there,1
cobra kai the karate kid saga continues might look like a lazy cashin but in reality its a strong effort that breezes through the cheesiness of its license by making said honking gorgonzola work for it with its brilliantly evocative s soundtrack paired with a cheeky silly style to match its cheeky silly gameplay with no shortage of levels plenty of playable characters and respective upgrades cobra kai the karate kid saga continues goes above and beyond the standards set by licensed games grab a friend and wax on wax off actually that sounds a bit rude,1
its the games commitment to accessibility that makes tropico a refreshing example of an underserved genre on the switch despite some irksome performance problems occasionally inconsistent pacing and some rather rough visuals the game is a lot of addictive fun to play and its cheerful ambience and compelling systems will keep you glued to your handheld paid dlc adds even more systems to the game but theres plenty here to keep you occupied for hours and hours wed recommend this to genre newbies as well as veterans a very impressive port with strong controls and a ui tailored brilliantly for handheld mode its a busy demanding game but never feels stressful and juggling your industry faction relationships and the mood of your citizens can be thoroughly absorbing if you can forgive the technical issues and an occasionally slack pace tropico is an easy recommendation,1
descenders is an addictive freeriding roguelite with plenty of content to keep players busy as they get to grips with its unique take on extreme biking action it may be a little rough around the edges in places and this switch port has certainly seen a graphical downgrade but the core riding controls well the framerate is solid and the procedurallygenerated nature of courses keeps things feeling fresh with a meaty campaign featuring eight diverse biomes a decent multiplayer component and those allimportant online leaderboards this ones a surprisingly robust package that comes highly recommended,1
bakugan champions of vestroia attempts to shoehorn the longrunning franchise into a pokémon lets gostyle affair aimed at younger players but does so with absolutely zero care or charm this is a lazy repetitive basic game that slowly erodes your patience and goodwill with sloppy mechanics a tiny roster of samey monsters and a world that reveals itself to be entirely devoid of character or life avoid,1
we realise its not a popular outlook games should generally be appreciated for what they are rather than blasted for what theyre not but thats very difficult to do in this case new n tasty is an acceptable imitation of abes oddysee but nothing more it has its moments of inspiration the stockyards stage is so beautifully realised that it can momentarily trigger that this is what i remember the original looking like false memory but its not enough to make up for the frustrations that come from the many many unnecessary changes even the sound of abes chant which once sounded mystical and otherworldly now just sounds like babbling were very torn as this is the only way to play abes oddysee on switch we begrudgingly recommend it but we do so with our arms folded and pouting harrumph,1
it might be more oldschool than other similar games but wallachia reign of dracula still offers rewarding action skilful level design and some excellent music with konami seemingly content to sleep on its popular castlevania series for the time being outside of smartphone games of course this alongside the likes of bloodstained curse of the moon and its sequel might be as close as were likely to get to a brandnew oldschool castlevania outing on switch its a good job then that migami games knows konamis franchise so well that it has created a truly convincing imitation but one which has enough ideas of its own to stand out from its inspiration,1
visually pikmin deluxe doesnt push the boat out much further than the original wii u version did where its changes lie are in its revamped control system and the addition of a new side stories mode neither are necessarily transformative enough to warrant double dipping if youre perfectly happy with your wii u copy but if youre one of the vast majority who dont have a wii u copy this switch update is unquestionably the best way to play it,2
transformers battlegrounds is far from the disaster you may expect it delivers a fun accessible turnbased tactical experience which is sadly a little too easy it might make a good game for someone new to the genre or kids looking to get involved but wed wager that even children might find this one a little too simple its a good effort and it does right by cybertrons finest but theres just not enough of it to justify the price when it goes on sale though itll be time to ahem roll out,1
