review,rating
overall experience is very satisfactory the user interface is very well defined and structured the pre embedded customer satisfaction survey makes this software even more desirable to have,4
prosi am a it jack of multi trades for my company one of those roles is the sole contact for internal technical support i came across freshdesk years ago and have loved it ever sincemy favorite feature of freshdesk initially was the customization options for tickets it allowed me to tailor the ticket template to exactly what worked for me i was also able to adjust the remainder of the admin settings to make freshdesk work exactly how i needed it to for how i logged tickets with my organizationfreshdesk also has several great features that i dont use personally but i think would be very beneficial to larger teams etci looked at several leading solutions before deciding on freshdesk but they required me to follow a mandatory process workflow or their customization options were limitedfreshdesk surprised me with all it was packed withi havent had to contact freshdesk support on many occasions over the past years but they were always fast and friendly when i did require some help,5
so far so good we went from the trial down to garden tier i wish ip whitelisting was on this tier also the livechat was quick and easy to use to get the answers needed although when we were on a trial it did take awhile to get an email back about a question regarding the livechat,5
freshdesk has given us improved customer support we handle queries almost immediately thanks to freshdesks ticket support the server is very organized and has almost no glitches ticket filters are done in the best way and can suggest when a ticket is urgent and when it requires less time to attend general questions support issues feature enablement requests all that and more we give solutions to the customer through freshdesk,5
prosone of the best things that weenjoy about using freshdesk is communication with customer support team and how quickly they are ready to respond to different opportunities in integration space and help our team progress further in our development efforts we find technical documentation in relation to freshdesk api usage and webinars have always been very productive and healthy conversations that we have especially when it comes to learning new features about new products and services it is also one of the first companies to recognize our product in the space of integration between customer support and product management for which we are very humble and grateful forpeople who represent freshdesk with whom we came into contact with are very humble and truly care about its customers and customer service communitythank you freshdesk,4
customer support technical account manager has been very helpful customer success managers work can be well defined and they can do a better job in adding value account managerfarmer has been helpful too,5
we are very pleased with the product it has brought our overseas teams together and made the status on tickets much more visible,5
prosfreshdesk is the simplest and easiest to use ticket system that i have come acrossits relatively simple to get up and running and addingremoving agents without affecting reports couldnt be easierthere are a large number of plugins available and we can create our own automation with their version of macros for example i have an email go out to the ticket creator if a ticket was created during offbusiness hoursin my experience configuring such automatic replies and other simple reactive actions is much more difficult in other ticket system tools and freshdesk aces thisother than that i have never lost anything nothing is better than reliabilitywere approaching total tickets and accessing ticket number is just as easy now as it was when we first rolled out the solution,4
prosthe analytics are very insightful it solves for us support managementknowledge base managementcustomer success a crm software provider with k clients the knowledge base management in different languages is very user friendly and easy to managewe were able to gradually extend the functionality first developed ourselves to integrate with our backend then integrated chat managementintegrated jira review management we are still able to extend with chat bot and forums if we want,5
great great great no complaints thus far save for the slight irritations noted above,5
my overall experience was fresh desk has been pretty great i went from making a year to a year just the first year i had fresh desk fresh this year help me straighten up my business and keep everything organized i wouldnt want to have a business now without first disc ive brought my friends to fresh desk i know theres three of my friends that run their business that has bought fresh disc so try,5
prosprosease of use freshdesk has a userfriendly interface that makes it easy for customer support agents to manage support tickets collaborate on tickets and provide timely support to customersmultichannel support freshdesk supports multiple channels including email phone chat social media and more this allows businesses to manage customer inquiries from different channels in one placeautomation and selfservice freshdesk provides automation and selfservice tools including chatbots canned responses and a knowledge base to help businesses manage customer inquiries more efficientlyreporting and analytics freshdesk provides reporting and analytics tools that enable businesses to track their support performance and identify areas for improvementintegration with other tools freshdesk integrates with a wide range of other tools including crm marketing automation and ecommerce platforms making it easy for businesses to manage their customer support in one place,5
having been in the it support industry for more than years ive used a lot of different helpdesk systems and this has been by far one of the easiest to setup and run and also one of the fastestit lacks all the extra bells and whistles that something like spiceworks has but if you already have other tools for network management etc ive yet to find a better system for so little cost,5
freshdesk has continually added support options and apps to their portfolio and getting in with them early was a benefit to increasing our understanding of its overall ability to manage tickets we have had some issues with spammers and freshdesk went above and beyond to help us resolve those issues,5
businesses who are searching for an allencompassing customer care platform might consider freshdesk as a viable option although it provides a wide variety of functions and connectors some users may find that it is sluggish and the reporting features are not sophisticatedhowever it offers a userfriendly interface and a customizable ticketing system which are both advantages,5
pretty good but support team were not ideal salesforce integration was horrible and took them too much timeto fix it,4
the experience that has been had with this software has been incredible because thanks to it has been able to attend much faster and simple problems presented by our customers in addition that the flow of it has been increased since it can give attention by different means of communication,4
freshdesk has been an awesome product it has saved our technology department countless hours in documentation and turn around timeit is also easy to setup and get up and running,5
we provide it support to over users with this platform and we never have any issues with it it is both effective and reliable,5
freshdesk has enabled us to manage customer tickets in a distinctive way and this has helped us improve the speed of response and also to not leave any outstanding tickets within the records in addition to that it helped a lot by improving quality control tools as well as measuring customer satisfaction,5
we moved to freshdesk with the objective of improving our work experience and the communication with our clients freshdesk surpassed our expectations it was really easy to apply to our workflow and customize it for our business,5
my experience can be found in my answers abovein general it is a great tool for my daily job as support,4
excellent submission numerous reports allow you to keep tabs on your teams issue tracking progress as well as see what kinds of issues are being raised and how long its taking to fix them such advanced analytical reports will be beneficial to your company,4
since i manage all tickets this has made my job easier its links perfectly with google calendar,5
better local customer experience than compactors that are not local or in the same nation,5
i like it and we will stick with using this product from all the other ticketing systems advanced or basic that i have used before this is the nicest of all it is ideal for startups or smaller companies in my opinion but it has advanced features and integration capabilities which are interesting to bigger enterprises as well i also like their customer support they are very prompt they really want to help and are not just passing things around,5
i used freshdesk to maintain a base of clients for our development company i managed contacts and sending out offers and tracking all that was easy using freshdesk some of my colleagues used the ticketing system for our support pipeline and they were in love with all the options the system provided them with overall from my personal experience and after talking to my colleagues i believe freshdesk is one of the best if not the best complete solutions out there,5
we use freshdesk for ticketing knowledge base user forums just getting started with this and for chat supportoverall it has been a positive experiencethere have been minor issues as there are with all software but i have been impressed with the support i have received from freshdesk in times of needi wish that they would be less restrictive on the middle tier for customizationalso the url obfuscation when working on solution articles is incredibly annoyingi came from a wordpress background and find wordpress to be a much better experience for managing a knowledge base than freshdesk,4
freshdesk is critical to our customer communications and agent accountability timing is critical to our business and freshdesk helps us keep up with a high volume of quality customer communications as a small but mighty team it also helps me assess each agents productivity so that we can set achievable goals for each person on the team and measure their success on factors other than revenue,4
pros agent collision so much time is saved not having staff looking at the same ticket and dealing with it customised list view for agents allowing staff to determine what tickets they wish to view and easily jump from one view to another at a click of a button,4
great pricing for an excellent product,5
our customer support has improved by using freshdesk we have some automation going on and the different methods channels by which freshdesk receives requests are adequat for us we frequently use the feature to make private notes on tickets where we can steer who is notified of the note this helps us find the right person to be responsible for a ticket overall we dont drop the ball anymore by forgetting to reply to a customer because the request was more tricky or required more insight and was thus postponed at first,5
a good tool but not for everyone as it has use cases achievability only till a level and not in detail,3
my overall experience with freshdesk has been nothing short of exceptional,5
its been fantastic the support team is very helpful in setting up the program and they dont slack off once youre on board like some companies do they are very attentive and seem to be interested in helping you solve your problems in a quick and efficient manner,5
ive been using freshdesk for about years now and i wouldnt want to use a different software for taking care of my customers theres always room for improvement but this is the software you want to use if you care about your customers experience and their interactions with customer support definitely recommend,4
freshdesk is used by support teams within organizations it was implemented to replace the use of group mailboxes as the support team grew the centralized management of support email quickly proved its value since then we have also implemented a solution tool knowledge base as a central guidance repository for our user base to supplement the training resources we provide freshdesk is perfect for any support team using email or social media to help users its flexible enough to become a central element of your online presence once you find your way into the admin section and set up a look and feel that fits your companys style the most important question when choosing help desk software is obviously how you want to support your customers and finding software that does exactly that,4
whenever i had problems due to server down freshdesk gave support asap,5
freshdeks is helping us keep our customers happy by providing a platform to address their concerns and issues and resolve them it is making our business grow,5
i am a frontend developer and freshdesk honestly makes it so much easier for me to manage prioritize and delegate a variety of tickets being able to track kpis and monitor how my team is doing and keep historical information in one area with a pretty decent search tool so i am very happy my organization chose to stay with freshdesk,5
freshdesk has been greatwe are able to effectively manage support tickets from over companies with just a few support personnel,4
it has created the flexibility we needed to manage our customer care service its given us visibility through reporting and insight into the types of issues occurring its speeded up our response time and improved our performance with better quality responses,5
its wonderfull,5
prosintegrations within the freshworks product suite make things super simple i liked the smooth integrations with freshchat and knowlarity freshdesk also provides the api to fetch all the data to push to our internal system we used that to build our reports on top of freshdesk,4
i have used many crms and freshdesk is on the top of my favourites list due to its userfriendly options simple and customizable view and functions efficiency,5
we keep track of the requests made by clients by freshdesk and consistently work on the tickets issued the responses provided by us are very quick and it satisfies them we keep checking for any new requirements made by clients and this way we keep time bound for the solutions freshdesk makes the communication very smooth,4
managing and tracking tenant repair issues the main benefit is we have a full paper trail and seem to always know where we are with our team,5
overall we are happy with freshdesk esp for the price point but like most saas softwares they are unbundling things to make more money again were not against making money in principle but it gets a little tiresome too we wish the software was a little faster to get to know but once you do its pretty easy to use the customer support has always been helpful even when weve been frustrated they work with us to solve the problems,4
has made managing our helpdesk much easier the support is good i have no complaints,5
we ahve now disabled direct email support and now have all tickets directly logged via the web portal which means that end users are now more likely to use the online knowledgebase which means that issues can be resolved faster and provide a better customer experience and fast response time,4
freshdesk helps me daily to prioritize and keep track of my tickets and workload for the day i can quickly view history or open ticketschanging my view for different types of tickets keeps me productive i think using freshservice as an it tool is awesome,5
prosfreshdesk is very easy to use and to train staff on the program is simply built without a ton of confusing information or unnecessary additions i found the tracking to be sufficient and as a whole it worked well for the company,5
freshdesk was an easy to impliment service that empowered our end users and staff to engage the it ops and ask other administrative questions effortlessly allowing better communication throughout our organization,5
we are a small company it took us a afternoon to setup a free plan and a customer support portal after years all our customers are posting their issues to the portal we can alternate three people in replying all issues are kept track of with the entire history that was getting lost in several email chains with different people before freshdesk at the end of the year we get some basic statistics about how good we have been in respecting sla we can divide tickets by customer product etc we are evaluating to upgrade because the other plans are still cheap and are much richer of statistics and channels,5
overall freshdesk is great for our needs we are a smaller company so menuevering the tickets isnt overwhelming and the website provides helpful tools that save tons of time,5
freshdesk is a single package for all the business need when it comes to a ticketing solution automation at its best freshdesk is overall a great tool it is integrated with other crm has the freddy ai as an enhanced enterprise package for botsthe collaboration tool gets the teamwork together with consistent answers that make the support team more professional,5
it has been of great help it has helped us a lot with the management of incidents in the company and to manage each project in a better way,4
very handy for our purposes and should we ever have to switch im curious if wed be able to compile the information or it would be lost in the meantime i would recommend it and would even consider it for my personal graphic design freelance jobs,4
it has been a great years and we are exited for whats to come,4
overall it has been a great tool for us over the years most all the features that the industry leader has without the high cost,5
i always recommend freshdesk to startups and smaller clients they are easy to setup and you get all the necessary features to look professional without spending tons of money,5
overall its been a great product and were trying to get more departments away from team email boxes and into freshdesk,5
overall it does what you need it to do and they continue to improve the product,4
best tool and effortless services easy application and reliable outcome automation is real,5
prosfreshdesk allows you to easily filter incoming queries and allocate them a vast improvement on having people monitor the same email inbox rereading all of the emails it also provides great accountability,4
prosfreshdesk as a ton of great automated feature to make managing tickets a breeze you can use canned response and automation to handle multiple tickets at once its really one of the best ticketing system today,5
overall experience has been great primarily using freshdesk now for majority of livechat and emailing processes,4
i was looking for a help desk application that would be easy to use and also integrate with my existing systems i had used freshdesk before and was pleased with the ease of use and the availability of their customer support i decided to try it again and i was impressed with the integration of the features and the ease of use,5
we use this software to help our customers and partners who need support for our app,5
we use freshdesk for citizen support and for internal support to our government portal editors we dont push freshdesk to its limits rather do what id call a basic use but it does what you need it to do,4
prosoverall freshdesk has nailed the uiux design and basics of a support systemmost controls are intuitive and the setup is a breezei like that contacts are automatically created with each email sent to the mail listenerthe api was easy to use for extracting ticket detail to local reportsthe sla configuration is simplethe flexibility in email notifications and format for the various help desk communication scenarios is very well done the software does a good job tracking threads and appending to work orders without the annoying tag in the email subject linei first used the software in they were missing parentchild tickets at that time theyve added it,4
i couldnt be happier to have moved to freshdesk the ease of use is helping my company grow,5
you can rapidly sort your tickets and provide outstanding customer service by utilizing the filter option many features are supported including management of tickets tasks the sales pipeline service histories etc they provide good customer service id recommend this product,4
i have internal users and sometimes having external users to raise their questions via helpdesk most of those using email and some of them use the portal to create ticket it allows me to manage these enquiries in one single platform and oversee how my agents solving the problems freshdesk also provide me a platform to make announcements and create knowledge base to enable users to be selfhelp while my manpower is limited its reports is regularly used to provide senior management figures for review of work,4
the only benefit we really get from fresh desk is a system to track new ticketsolder ones were migrated poorly nothing is searchable by text there is no support from their team and we have frequent performance degradation issues this was a regrettable decision which we are looking to rectify now,1
we never fully committed to the platformin the end we went with another solution that suits our simpler needs perfectlyi dont doubt that this is right for many companies just not us,4
für kleine unternehmen gut nutzbar sobald die organisation grösser wird und die strukturen komplexer nicht zu empfehlenman konzentriert sich auf ki features die nicht funktionieren und vernachlässigt die komplett dasbasisprodukt,3
freshdesk helped us with a lot of issues we had with in the past with our other system we had duplicated tickets all the time and also the reporting engine is very impressive,5
overall ease of access is on with regards to data management agent management and automation for automatic ticket assignment could improve the autoassignment if the concurrency setting is provided,5
previously the team was managing support by a shared email inbox only a nightmare for anyone familiar with helpdesk platforms freshdesk was simple enough to implement and integrate into daily routines for both admins and users,5
helps us keep track of issues and use metrics for our team,4
prosi like that freshdesk makes it really easy to categorize and tag items we work with specific clients so its nice to be able to tag clients and also to review details about their accounts,5
its a fair experience i cant say that freshdesk is the best platform however it has a lot of good features includedmoreover the idea of support team is amazing this is what i love the most about freshdesk,4
prosfirst impression is the user interface is very friendly not complicated the configuration is very easy even without online document it can meet most ticketing needs,4
it has been a good year using this helpdesk it has made the identification of trends easy it has assisted in the division of work more effectively as each individual can be delegated to handle certain tickets it is secure as it supports fa,5
prosvery easy set up and easy to assign control and analyze work flow outstanding tickets or problem areas throughout the district support is top notch and very quick to respond the automation rules allow you to set up multiple departments to access the system and control their own tickets the ability to watch a ticket monitor a ticket flow without being a responder or known to the customer that you are watching the ticket the ability for customers to rate their experience along with customized email messages and ticket assignment make this product well worth the money,5
it is an excellent service but although by no means the cheapest it is the industry standard for a reason,4
my overall experiance is positive the contact with freshdeskworks is shwift,4
grazie a freshdesk abbiamo migliorato in modo significativo la gestione del servizio clienti non avrei mai pensato che un software gratuito potesse offrire un servizio così efficiente e rapido,4
my experience with freshdesk years is only positiveif i have a concern its addressed by fast and with grace by freshdesks product support teamfreshdesks commitment to excellence makes our teams job simple in providing excellent customer support to our clients and their customers,5
muchas ventajas con el manejo y seguimiento de tickets me gusta la opción de poder buscar por palabras o numeros,5
prosfreshdesk is very user friendly it does exactly what we need the support team are always great when ive dealt with previously very responsive and friendly and able to direct you in the right direction freshdesk allows separate teams to work together on the same platform and gives visibility over teams activity,4
its been a learning experience for us overall i think our service team is stronger as a result of fd but i also think there is more we could be getting out of fd,4
overall the experience has been excellent we definitely see ourselves growing and utilizing even more of the features freshdesk provides,5
prosréponses prédéfinies facilité dutilisation widget intégré au site web,5
overall experience with customer service support has been excellent and also with the softwares ease of use,5
lo recomiendo ampliamente ya que freshdesk es una herramienta de fácil uso que nos ayuda a llevar un mayor control de las gestiones,4
overall my experience with freshdesk for crm was a positive one the platform is easy to use and provides an intuitive interface for tracking customer support requests additionally the various features available are useful for streamlining customer service operations while providing customers with a better overall experience while there are some areas where improvements could be made in order to provide more comprehensive capabilities the cost of subscription may not make it feasible for smaller businesses,5
product from you can control your customer escalation,4
overall a good experience used on a daily basis for managing technical support tickets,5
we implemented the free sprout version of freshdesk as a replacement for the old system of having team members log in to a shared email box it has been transformative to be able to see whats been touched already by whom and what was said we no longer have to worry about customer emails getting missed because everyone assumed someone else took care of them or because they got pushed to another page and forgotten beyond that their customer service has been very responsive and helpful even though were currently on the free plan,5
overall we have derived great value from freshdesk and it is a huge improvement over our previous support tool it is fully featured with easy to use tools to help customers get answers to their questions,5
its good and help me with daily support activities,4
from a customer standpoint freshdesk is seamless its solutions center and ticketing is easy for the customers to usewe love the canned responses and features that make our support team be able to respond quickly to customer issues,5
in the past we had customer contact requests across many different channels and systems many inquiries were answered several times by different colleagues since there was no central system with freshdesk we have now introduced this and have therefore a faster and more efficient customer contact,5
basic help desk functions like customer service ticket tracking logging calls etc,5
i used to use gmail facebook etc to get support tickets inquiries etc from my company clients and it used to be messy and i saw freshdesk on capterra and thought about giving it a try and it has been one of the best decision i have ever taken i will even be suggesting freshdesk to my clients from now on its simply amazing tracking of support tickets inquiries complaints etc are made easy by freshdesk i highly recommend it for everyone who wants to increase the efficiency of their business workscustomer support,5
positive we switched from hubspot and havent looked back highly recommend,5
when we started using freshdesk we were a very small team with a big use base so we needed something very quick and easy to set upwe also wanted to have a lot of automation and flexibility in how we use the platform something we have been able to achieve with freshdesk,5
i have been using freshdesk to solve various business problems including improving customer support increasing efficiency in managing customer tickets and streamlining communication with customerssince implementing freshdesk i have realized several benefits such as improved response times to customer inquiries more efficient ticket management better collaboration among team members and increased customer satisfaction the softwares automation and reporting features have also helped us identify areas for improvement and make datadriven decisions to enhance our customer support processes,5
freshdesk es una app que hace que tu día a día en la oficina sea má llevadero facilita el trabajo y la comunicación entre los trabajadores ya que a través de esta app se puede solicitar material al servicio técino y te lo envian a casa si estas teletrabajando si dudas es una app que la recomiendo x,5
not very happy planning to discontinue and switch to another system,2
satisfied,5
the available platform in reaching out customers it is our service desk as well when we need assistance effective engagement within the organization,5
me gusta el software solo que la reporteríapuede ser mejor,4
we are receiving a lot of request of customers the customers are sending the requests to the same email address so often its not clear for us who of us is responsible for which request so it happened from time to time that a customer email remained unansweredit also happens often that different people are responsible for a different stage of a request freshdesk is a great solution for these problems now one person is responsible for the tickets that are coming in to freshdesk and assign them then to the right people furthermore we have stuff that is taking care of our service phone sitting in other countries freshdesk helps us to control the quality of they calls and also to communicate with them so all in all i have a very good experience with freshdesk,4
freshdesk is one heck of a ticketing and support tool that is far better than most of its competitors if you are looking for clean effective and straightforward support tool for your team go for it,5
very good experience helpful software for us well keep using it,5
prosfreshdesk automatically transforms customer email messages mentions in social networks and comments in support or customer service sections on customer service ticketsyou can priorize your tickets according your clients needs or requirements freshdesk is a very friendly platform you can personalize your responses and also elaborate templates with recurrent replies freshdesk allows the measurement of compliance of the slas and also generates reports about mesurements about reopened tickets ticket volume trends group performanceagents performances etc another great thing about this software is the mesurement of customer satisfaction is an friendly report accesibleand with all data and stadistics that you may need,5
we spent months looking at alternative support and knowledgebase options from selfhosted to saas freshdesk offered what we need to support our customers at a price we can afford while we havent utilized other products in the freshworks suite were very happy with freshdesk and recommend it wholeheartedly,4
for our small it department freshdesk is a costeffective ticket solution that works well with our existing it systems and allows us to keep a mostlyinternal knowledge base up to date easily,4
good for ticketing does the job easy to setup gr customer service team,5
weve been using freshdesk for almost year and setup is seamless and it helped us to reduce the issues happening in our production from the day one lots of freshdesk tools like freshdesk component helped in engaging with the users creating issues right from our software,4
prosthe reportings and the analytics are a plus on top ofthe ease for advisors plus their support is awesome,5
prosits a great tool for managing internal communication on tickets its nice that it handles requests,5
overall good experience with freshdesk as it gets the job done and doesnt require too much work to set up and use,4
happy to use it overall it is better experience than zendesk easier than salseforce and more trackoptional than gmail or any mail platform,4
we lover freshdesk and expanding to the other freshservice addons,5
in my experience freshdesk has been a great customer support software that has helped me manage customer inquiries and complaints more efficiently while there have been some minor issues with pricing and occasional technical glitches overall ive had a positive experience using freshdesk its userfriendly interface automation capabilities and reporting tools have made my work more manageable and streamlined,5
overall freshdesk is a powerful tool that can help businesses manage their customer support processes more effectively improve customer satisfaction and increase productivity,4
offer a service of first attention to my clients giving my company the ability to serve them all as if they were unique giving a plus of development and growth to my business,4
we are an msp who works completely off this solution and it has changed our workflow tremendouslythe new release has some added features such as schedulingreminders that has helped us hit the tickets that are time sensitive more efficientlythe customization for rules are very useful and has allowed us to create a workflow that limits manual work,5
as a network engineer my overall experience with freshdesk is positive as the platform offers a comprehensive suite of features thathelps me streamline my workflow provide better support to my customers and improve overall efficiency the platform is userfriendly and easy to navigate making it simple to manage support tickets assign tasks collaborate with team members and track progress,4
pros user friendly interface good at keeping track of open problemsallows management of teams and visibility of work across different parts of the organisation,4
all in all i would say this application will worth the money if youre in a regular company with normal requirements not complicated customization,4
have been using on daily basis so it is a lifeline for our organization so far,5
si recomiendo el uso de la herramienta tanto los clientes como los empleados quedarán muy satisfechos con el uso brindándoles un mejor panorama del trabajo diario si es necesario que actualicen la parte de reportes eso si su costo es altode momento no conozco otra herramienta que se asemeje,5
we used the free version for our team of four people and found it a joy to configure and usei searched for all emails to or from the vendors support address and found about a dozenweve since moved to a different product and the volume of correspondence with their support team is much higheroverall freshdesk is a very good product that i recommend highly,5
my experience with freshdesk is if you have never used an online helpdesk system or are currently using some crm or other weird manual way of managing issues freshdesk is a great first system only having used it in a relatively small team i cant say whether or not it would scale well but all the functionality to do so appears to be there we havent had much downtime of the software as a whole mostly downtime only affects specific features such as searching or other isolated systems overall pretty happy with the solution,4
una gran elección para empresas medianas tanto por precio como por funcionalidades,4
overall experience is neutral as it is very static kind of service and cannot allow much manual interventions,4
it has worked well for our teamusers can send notes which is very helpfulalso the api was easy enough to implement with our other toolsthe look and overall ui of the software is very pleasant and easy to navigate,5
it is a very suited product for small user organisation who have just started interacting with internal or external customers,4
highly recommended as a customer support solution tracking tasks across the project and giving internal resources and clients insight for a full picture of project statusgreat for clients looking for that initial solution that is easy to get started with costeffective and adoptable by staff and clients intuitive to use,4
great have recommended to many peers in different industries,5
overall i am so glad i chose freshdesk its very easy to use and is a great value the support is also very responsive,5
since switching to freshdesk there has been no looking around for other options it has met most of our needs and is a good fit to our business,5
it is so much more streamlined than our old software sdp and i use this product nonstop for all of our customer supportneeds and will be adding the phone feature very soon,5
freshdesk is a great helpdesk application that really competes with the big guys not only with features but with price as well freshdesk has an amazing and intuitive import feature unlike its competitors it allows you to import your customer details effortlessly,5
weve been using freshdesk for about years nowweve never felt the need to look for an alternative thats how convenient the tool is though we are only using probably of the features available with freshdesk it much solves all our requirements to handle our tickets its an easy solid recommendation for anyone looking to manage tickets,4
the types of business problems we are solving are as followsquicker support for our clients,5
it was good after the initial setup work and i learned to not count on support,4
weve been able to grow and scale our business from to employees and didnt have the change the software along the way we are a helpdesk doing technical support so this is what we use the most growth was easy and the price is reasonable intuitive so it isnt hard for new employees to learn the system either,5
its cheaper than other ticketing system available in market and does almost everything that other help desk applications do,5
overall were very happy with the solution,5
prosi personally find user interface mint version is very clean and amiableit helps when the ui is refined down to the essentials what functions i use most and the places i need to go are often no more than or clicks away which is always appreciated a clean sharp ui helps save time and removes distractions helping to maintain focus on the task at handthe aesthetics for the mint ui is also very amiable making use of a simplesoft colour tone i use freshdesk daily so it really helps to find what i look at pleasing,4
freshdesk is great for customer support most importantly its a better way to manage customer requests than email a handful of additional features would make it a robust system,4
je recommanderais certainement freshdesk à tous ceux qui recherchent un système de billetterie fiable et rentable,5
we started using freshdesk in when we needed a tech based solution to fielding a number of enquiries relating to covid in the workplacefreshdesk was easy to setup and we had a system in place in a matter of days with users assigned to different levels of permissionsit meant that we were able to respond quickly and effectively to thousands of enquiries that otherwise would have been chaos on a shared outlook inbox,4
prosi love using freshdesk we evaluated toptier customer support management system products to manage our complex array of products and freshdesk was the clear winner on functionality and price while its true one of the contenders could have met our needs a tiny bit better the price tag was x higher than freshdeskthats not a joke from the moment i saw freshdesk i loved the simplistic design of the site it reflects how they do all of their development features are added gracefully and in ways i dont always expect for example we had major problems with multiple agents working on the same ticketfreshdesk added a very simple indicator that shows icons detailing that someone else is looking at that same ticket its very subtle but very effective all of their features are focused on highusability without cluttering the screen with additional controls it reminds me of how apple does ui its simple and elegant,4
i really enjoy using it it makes it very easy to do my job and be organized,5
we no longer use inboxes to track issues which results in better tracking and results for clientsalso we can use past tickets and issues to develop a knowledge both internal for specific clients and internallywe have looked at a lot of tracking software and freshdesk is the best,5
amazing solution for assisting ecommerce customers after custom coding of solutions and database very reliable software for all of your customer service needs,4
i used this software whilst running a software helpdeskcall centreat the time i compared all the alternatives and felt it was the best one for the price,5
was able to implement a costeffective help desk solution that integrates with our crm,4
very supportive company also during covid when we had a hard time to survive,5
overall we are very happy with our freshdesk experience using alternative software previously jira support desk we found the helpdesk experience enriched easier for the customer and staff and overall provides us the ability to support our clients faster and more efficiently than we have ever done before,5
our support channels operatie times faster since using freshdesk and our customers love the way they can interact so fast with us,5
we set up our ticketing system and built our help center portal with a custom css solution and it adapts perfectly to our needs,5
very good experience with sales people with their support team and they follow up with you to make sure all is functional,5
llevamos muchos años usando freshdesk sin duda en mi opción nº uno,4
our customers are happy and informed with freshdesk while the support customer success teams have become much more efficient after we implemented this tool,5
great experience and we will continue to use it for now,4
freshdesk in general is ok to work with it doesnt excell in specific matters but also not fails however we made the misstake to close our contract directly with freshworks as our reseller stopped this has been the biggest misstake ever there customer service and assistance is not excisting questions remain unanswered no solutions are offered with this all kind of problems start to arise for which no solutions are offered,2
prosthe integration and intuitiveness of freshdesk has been great it is much easier to make changes customize and implement things directly related to what you need the canned responses are simple and easy to use when youre in the middle of a ticket or chat the price point is great for each tier of service and you receive great features throughout,4
freshdesk was paramount in our success as a web design company and was a key part of our goal of taking care of our customers as a remote company the ability for all of us to seerespondreply to tickets was an exponential win for our team and our customers,5
we are very happy with the product,5
i would highly recommend freshdesk if youre looking for a scaleable support solution at a reasonable price,5
it works quite well and meets our help desk requirements,5
overall it was a great experiencing with freshdesk made our life easier in managing and communicating the users quite often we can fetch the data and also we get the ticket ids for the users where we can follow up with user,5
since we run a small company its very important that our customers feel that we care about them freshdesk realy helps with this and give our customers the idea they are all special which they are,5
overall its excellentthere are multiple option which you can use like productivity of the team on dailymonthlyweekly you can transfer ticket to any specific person with the specific subject line also which is a best part its cannon option is also very useful,5
freshdesk has helped us keep our team and our clients all on the same page,4
my overall experience with pimworks has been very good so far the platform is filled with a lot of features,5
it has been an easy experience to learn the system especially as the administrator role and setting everything up,5
the customer support staff are very friendly and helpful nothing seems too much ive always received a positive experience and our account manager is always on hand to help,4
